State,District,Year,Party,Incumbent,Dem Votes,GOP Votes,Other Votes,Efficiency Gap
CO,12,1980,D,0,7710,6665,0,-0.42730434782608695
CO,13,1980,D,1,8629,8439,0,-0.48886805718303256
CO,14,1980,R,1,7012,17517,0,-0.07173141995189368
CO,15,1980,R,0,6813,7362,0,-0.4612698412698413
CO,16,1980,R,1,3245,8251,0,-0.06454418928322896
CO,17,1980,R,1,3361,3962,0,-0.4179298101870818
CO,18,1980,R,1,7691,21666,0,-0.023963620260925845
CO,19,1980,R,0,4406,8453,0,-0.1852787930632242
CO,20,1980,R,1,5980,8614,0,-0.31951486912429766
CO,21,1980,R,0,0,6176,0,0.5
CO,22,1980,R,0,3153,7257,1210,-0.10576368876080691
CO,23,1980,R,0,5293,8579,0,-0.2631199538638985
CO,24,1980,R,1,6028,9183,0,-0.29258431398330154
CO,25,1980,R,1,0,20485,0,0.5
CO,26,1980,R,0,9873,10922,0,-0.4495551815340226
CO,27,1980,R,1,13520,17426,0,-0.37378013313513864
CO,28,1980,R,1,9158,27156,0,-0.004378476620587102
CO,29,1980,R,1,6644,10458,0,-0.27698514793591394
CO,30,1980,R,1,3694,7848,0,-0.14009703690868133
CO,31,1980,R,0,9816,10632,0,-0.460093896713615
CO,32,1980,D,0,6069,4217,0,-0.3199494458487264
CO,33,1980,D,1,11375,8417,0,-0.35054567502021017
CO,34,1980,D,1,7723,5628,0,-0.3430829151374429
CO,35,1980,D,1,7050,5877,0,-0.40925968902297516
CO,36,1980,R,1,2814,6257,0,-0.12043876088634109
CO,37,1980,R,0,3929,8041,0,-0.15647451963241438
CO,38,1980,R,1,0,11387,0,0.5
CO,39,1980,R,1,0,22559,0,0.5
CO,40,1980,R,1,18180,38483,0,-0.14168857984928437
CO,41,1980,D,1,11179,7160,0,-0.28084955559190794
CO,42,1980,D,1,8184,0,0,0.5
CO,43,1980,D,1,8937,0,0,0.5
CO,44,1980,D,1,11114,0,0,0.5
CO,45,1980,R,1,0,21449,0,0.5
CO,46,1980,R,1,0,17114,0,0.5
CO,47,1980,D,0,11753,10743,1240,-0.45510312944523473
CO,48,1980,R,0,6947,15612,0,-0.11589609468504809
CO,49,1980,D,0,12099,11596,0,-0.4787718928043891
CO,50,1980,R,1,4545,7108,0,-0.2800566377756801
CO,51,1980,R,1,4248,9582,0,-0.11431670281995662
CO,52,1980,R,1,8772,16473,0,-0.19494949494949496
CO,53,1980,D,0,10218,5201,0,-0.1746222193397756
CO,54,1980,R,0,7687,12561,0,-0.25928486764124853
CO,55,1980,R,0,9616,11291,0,-0.4198832926770938
CO,56,1980,R,1,0,20687,0,0.5
CO,57,1980,D,0,11883,9207,1115,-0.37311522048364154
CO,58,1980,R,0,9811,9931,0,-0.4939215884915409
CO,59,1980,R,1,8999,10423,0,-0.42668108330758936
CO,60,1980,R,1,6857,8686,0,-0.3823264492054301
CO,61,1980,D,1,12183,0,0,0.5
CO,62,1980,D,1,11716,0,0,0.5
CO,63,1980,R,0,5776,6746,0,-0.42253633604855456
CO,64,1980,R,0,0,12971,0,0.5
CO,65,1980,D,1,8958,7544,0,-0.414313416555569
CO,1,1982,R,1,5810,10887,0,-0.19593340120979816
CO,2,1982,D,1,7109,3280,0,-0.1314370969294446
CO,3,1982,D,1,9945,4705,0,-0.14232081911262798
CO,4,1982,D,0,9127,3647,0,-0.0710036010646626
CO,5,1982,D,0,7988,0,0,0.5
CO,6,1982,D,1,11222,4255,708,-0.0498481617884603
CO,7,1982,D,1,7883,3364,0,-0.09820396550191163
CO,8,1982,D,1,8946,0,695,0.5
CO,9,1982,R,1,9189,9255,0,-0.49642160052049444
CO,10,1982,R,1,0,13093,0,0.5
CO,11,1982,D,0,9841,9726,0,-0.49412275770429803
CO,12,1982,D,1,7698,6980,0,-0.45108325384929826
CO,13,1982,R,0,4675,12604,0,-0.04111927773598009
CO,14,1982,D,1,11099,7766,0,-0.32332361516034985
CO,15,1982,D,1,11845,0,0,0.5
CO,16,1982,R,0,0,10470,0,0.5
CO,17,1982,R,1,3286,4429,326,-0.35184705119896303
CO,18,1982,R,0,0,10190,0,0.5
CO,19,1982,R,1,3448,5556,0,-0.2658818302976455
CO,20,1982,R,0,3679,9005,0,-0.08010091453800063
CO,21,1982,R,1,0,6851,0,0.5
CO,22,1982,R,1,5474,8490,0,-0.2840160412489258
CO,23,1982,R,1,0,12016,0,0.5
CO,24,1982,R,0,6773,8724,0,-0.37410466541911336
CO,25,1982,R,1,5876,9746,0,-0.2522724363077711
CO,26,1982,R,1,5128,10916,0,-0.1392420842682623
CO,27,1982,D,0,8382,7669,0,-0.45557909164538035
CO,28,1982,R,0,0,11664,1468,0.5
CO,29,1982,R,0,6203,6694,0,-0.4619291308056137
CO,30,1982,D,0,5558,5132,0,-0.46014967259120676
CO,31,1982,D,0,6858,6837,0,-0.49846659364731655
CO,32,1982,D,1,6232,3744,0,-0.25060144346431434
CO,33,1982,D,0,7064,6377,0,-0.4488877315675917
CO,34,1982,D,1,6219,5375,0,-0.4272037260652061
CO,35,1982,D,0,7671,4264,0,-0.21453707582739842
CO,36,1982,D,0,6052,5895,0,-0.48685862559638404
CO,37,1982,R,1,5624,8132,0,-0.31767955801104975
CO,38,1982,R,0,5204,10591,0,-0.15894270338714783
CO,39,1982,R,1,3979,12408,0,0.014371147861109415
CO,40,1982,R,0,0,13039,0,0.5
CO,41,1982,D,1,11729,0,0,0.5
CO,42,1982,D,1,11774,0,0,0.5
CO,43,1982,D,0,9468,6358,0,-0.3034879312523695
CO,44,1982,R,1,6628,9286,0,-0.33297725273344225
CO,45,1982,R,0,0,9606,0,0.5
CO,46,1982,R,1,7367,9624,0,-0.3671649696898358
CO,47,1982,D,0,7639,6974,0,-0.45449257510435914
CO,48,1982,R,1,0,11876,0,0.5
CO,49,1982,R,0,4706,10096,0,-0.13586001891636265
CO,50,1982,R,1,4569,6685,0,-0.31197796339079437
CO,51,1982,R,1,0,9259,0,0.5
CO,52,1982,R,0,0,11078,0,0.5
CO,53,1982,R,0,6661,8243,0,-0.39385399892646267
CO,54,1982,R,1,0,12921,0,0.5
CO,55,1982,R,1,0,13597,0,0.5
CO,56,1982,R,0,7414,8753,0,-0.41717696542339333
CO,57,1982,R,0,7701,7714,0,-0.4991566655854687
CO,58,1982,R,1,8349,8826,0,-0.47222707423580784
CO,59,1982,D,0,8441,7216,0,-0.42176023503864085
CO,60,1982,R,0,7814,9564,0,-0.3992979629416504
CO,61,1982,D,1,10514,0,2446,0.5
CO,62,1982,R,0,6241,7759,0,-0.39157142857142857
CO,63,1982,R,1,6115,8664,0,-0.327525543000203
CO,64,1982,R,1,0,15177,0,0.5
CO,65,1982,R,1,6396,9135,0,-0.3236430365076299
CO,1,1984,R,1,0,13825,0,0.5
CO,2,1984,D,0,8682,4649,0,-0.19747205761008177
CO,3,1984,D,1,10685,6558,0,-0.2606564982891608
CO,4,1984,D,1,9639,3940,0,-0.08030782826423154
CO,5,1984,D,1,8985,0,0,0.5
CO,6,1984,D,1,13099,0,0,0.5
CO,7,1984,D,0,11546,3640,0,0.020611089161069407
CO,8,1984,D,1,11950,1833,0,0.23402016977435972
CO,9,1984,R,0,9520,12347,0,-0.37071843417021083
CO,10,1984,R,1,10179,13935,0,-0.3442398606618562
CO,11,1984,R,0,11460,11895,0,-0.4813744380218369
CO,12,1984,R,0,8060,11675,0,-0.3168229034709906
CO,13,1984,R,1,0,18976,0,0.5
CO,14,1984,D,1,17836,0,0,0.5
CO,15,1984,D,1,13719,6379,0,-0.13478953129664642
CO,16,1984,R,1,5283,12308,0,-0.10064805866636348
CO,17,1984,R,0,4779,6870,0,-0.32049961370074687
CO,18,1984,R,1,0,18753,0,0.5
CO,19,1984,R,1,0,11032,0,0.5
CO,20,1984,R,1,0,15981,0,0.5
CO,21,1984,R,0,0,8945,0,0.5
CO,22,1984,R,1,6008,12266,0,-0.15754624056035899
CO,23,1984,R,0,7309,12358,0,-0.2432755377027508
CO,24,1984,R,1,0,15110,0,0.5
CO,25,1984,R,0,8304,12876,0,-0.2841359773371105
CO,26,1984,R,1,6156,14594,0,-0.09334939759036144
CO,27,1984,R,1,8309,12744,0,-0.28934118652923574
CO,28,1984,R,0,7599,16519,0,-0.13015175387677252
CO,29,1984,R,1,0,13246,0,0.5
CO,30,1984,D,1,8375,6096,0,-0.3425126114297561
CO,31,1984,R,0,9712,10115,0,-0.4796741816714581
CO,32,1984,D,0,7174,6049,0,-0.4149209710353173
CO,33,1984,R,0,7958,10298,0,-0.3718229623137599
CO,34,1984,R,0,6203,9699,0,-0.2801534398188907
CO,35,1984,D,1,11774,0,0,0.5
CO,36,1984,R,0,7505,7641,0,-0.49102073154628284
CO,37,1984,R,1,0,12089,0,0.5
CO,38,1984,R,1,6096,14482,0,-0.0924774030518029
CO,39,1984,R,1,0,20201,0,0.5
CO,40,1984,R,1,8318,16463,0,-0.1713207699447157
CO,41,1984,D,1,15768,0,0,0.5
CO,42,1984,D,0,14180,0,0,0.5
CO,43,1984,D,1,13791,0,0,0.5
CO,44,1984,R,1,0,15816,0,0.5
CO,45,1984,R,1,0,17552,0,0.5
CO,46,1984,R,1,11346,13483,0,-0.41393129002376255
CO,47,1984,R,0,10215,10342,0,-0.493822055747434
CO,48,1984,R,1,0,16001,0,0.5
CO,49,1984,R,1,6537,17935,0,-0.03424321673749591
CO,50,1984,D,0,7914,7120,0,-0.44718637754423307
CO,51,1984,R,1,5593,9277,0,-0.25225285810356424
CO,52,1984,R,1,8615,12068,0,-0.3330512981675772
CO,53,1984,R,1,0,16001,2771,0.5
CO,54,1984,R,0,6446,12312,0,-0.18728009382663396
CO,55,1984,R,1,0,16110,0,0.5
CO,56,1984,R,0,7555,12056,0,-0.2704859517617664
CO,57,1984,R,1,4097,15795,0,0.08807560828473758
CO,58,1984,R,1,9307,11753,0,-0.3838556505223172
CO,59,1984,D,1,14405,5658,0,-0.06402332652145741
CO,60,1984,R,1,7898,11912,0,-0.2973750630994447
CO,61,1984,D,1,11009,8085,0,-0.34686288886561223
CO,62,1984,R,0,9527,11423,0,-0.40949880668257754
CO,63,1984,R,1,5872,11130,0,-0.1907422656158099
CO,64,1984,R,1,0,17569,0,0.5
CO,65,1984,R,1,8795,9539,0,-0.4594196574670012
CO,1,1986,R,1,5289,10822,0,-0.15657004531065732
CO,2,1986,D,1,7700,0,0,0.5
CO,3,1986,D,1,8525,6565,0,-0.37011265738899934
CO,4,1986,D,1,8578,2630,0,0.030692362598144184
CO,5,1986,D,1,7289,0,0,0.5
CO,6,1986,D,1,11011,3557,478,0.011669412410763316
CO,7,1986,D,1,10275,0,0,0.5
CO,8,1986,D,1,9544,0,0,0.5
CO,9,1986,R,1,0,10025,0,0.5
CO,10,1986,R,1,7762,11071,0,-0.32429777518186165
CO,11,1986,R,1,6469,11723,0,-0.21119173262972735
CO,12,1986,R,1,0,12546,0,0.5
CO,13,1986,R,1,6142,14233,0,-0.1028957055214724
CO,14,1986,D,0,13382,7042,0,-0.18958088523305916
CO,15,1986,D,1,12564,0,0,0.5
CO,16,1986,R,1,4955,9923,0,-0.16608415109557736
CO,17,1986,R,1,4436,4674,0,-0.4738748627881449
CO,18,1986,R,0,5070,13754,0,-0.03867403314917127
CO,19,1986,R,0,4604,6376,0,-0.338615664845173
CO,20,1986,R,1,5252,12123,0,-0.10454676258992805
CO,21,1986,R,1,0,9315,0,0.5
CO,22,1986,D,0,8674,7427,0,-0.42255139432333394
CO,23,1986,R,1,0,12353,0,0.5
CO,24,1986,R,1,0,11745,0,0.5
CO,25,1986,R,1,6372,10766,0,-0.2436106896954137
CO,26,1986,R,0,0,13044,0,0.5
CO,27,1986,R,1,6631,10691,0,-0.2656159796790209
CO,28,1986,R,1,6742,12866,0,-0.18767849857201144
CO,29,1986,R,1,5555,8313,0,-0.3011248918373233
CO,30,1986,D,0,5939,5552,0,-0.46632146897572013
CO,31,1986,D,0,10003,6846,0,-0.3126298296634815
CO,32,1986,D,1,8634,0,0,0.5
CO,33,1986,R,1,7261,7566,0,-0.4794294193026236
CO,34,1986,D,0,6100,5896,0,-0.4829943314438146
CO,35,1986,D,1,8323,3424,0,-0.08295735081297352
CO,36,1986,D,0,5659,5396,0,-0.47620985979194935
CO,37,1986,R,1,4741,8160,0,-0.23498178435780173
CO,38,1986,R,1,0,12469,0,0.5
CO,39,1986,R,1,5161,14702,0,-0.01965966873080602
CO,40,1986,R,1,0,19063,0,0.5
CO,41,1986,D,0,11769,5205,0,-0.11329091551785084
CO,42,1986,D,1,12466,0,0,0.5
CO,43,1986,D,0,7385,7322,0,-0.4957163255592575
CO,44,1986,D,0,9063,8211,0,-0.45067731851337267
CO,45,1986,R,0,7286,10058,0,-0.34017527675276754
CO,46,1986,R,0,8518,12126,0,-0.3252276690563844
CO,47,1986,D,0,8564,6761,0,-0.38234910277324635
CO,48,1986,R,0,5035,11180,0,-0.12102991057662658
CO,49,1986,R,1,7811,12260,0,-0.27833690399083255
CO,50,1986,D,1,9109,0,0,0.5
CO,51,1986,D,0,6355,6189,0,-0.4867665816326531
CO,52,1986,R,0,7857,8869,0,-0.43949539638885565
CO,53,1986,D,0,9111,8052,0,-0.43829750043698656
CO,54,1986,R,1,7020,9497,0,-0.3500332990252467
CO,55,1986,R,1,0,14264,0,0.5
CO,56,1986,R,1,4945,10778,0,-0.12901481905488774
CO,57,1986,R,1,5471,12517,0,-0.10829441850122304
CO,58,1986,R,0,7359,10225,0,-0.33701091901728847
CO,59,1986,D,0,9929,8097,0,-0.3983690225230223
CO,60,1986,R,1,6704,10701,0,-0.27035334673944267
CO,61,1986,R,0,8615,8871,0,-0.4853597163445042
CO,62,1986,R,1,7148,8712,0,-0.4013871374527112
CO,63,1986,R,1,5073,9785,0,-0.18286445012787725
CO,64,1986,R,1,6761,11743,0,-0.23076091655858194
CO,65,1986,R,0,7224,9026,0,-0.3891076923076923
CO,1,1988,R,1,6873,13000,0,-0.1916922457605797
CO,2,1988,D,1,9644,0,0,0.5
CO,3,1988,D,1,12046,4919,0,-0.07989979369289714
CO,4,1988,D,0,10446,3783,0,-0.03173097195867594
CO,5,1988,D,1,9205,0,0,0.5
CO,6,1988,D,1,12809,5048,448,-0.06538052304418435
CO,7,1988,D,1,12331,0,0,0.5
CO,8,1988,D,1,11292,0,0,0.5
CO,9,1988,R,1,9024,11363,0,-0.38527002501594154
CO,10,1988,R,1,8525,14642,0,-0.23596063365994735
CO,11,1988,R,0,10840,11220,0,-0.4827742520398912
CO,12,1988,R,1,6292,15029,0,-0.0902162187514657
CO,13,1988,R,0,12710,14699,0,-0.42743259513298554
CO,14,1988,D,1,17651,8938,2,-0.17230809733348376
CO,15,1988,D,1,14725,5802,0,-0.06530423344862864
CO,16,1988,R,0,6466,12168,0,-0.19400021466137168
CO,17,1988,R,1,5812,5841,0,-0.49751137046254185
CO,18,1988,R,1,8524,20658,0,-0.08419573709821122
CO,19,1988,R,1,5257,10539,0,-0.1656115472271461
CO,20,1988,R,0,6039,17635,0,-0.010179944242629045
CO,21,1988,R,1,0,11831,0,0.5
CO,22,1988,D,1,10647,7912,0,-0.352632146128563
CO,23,1988,R,1,8306,11232,0,-0.35024055686354794
CO,24,1988,D,0,9343,7632,1872,-0.3992047128129602
CO,25,1988,R,1,0,18710,0,0.5
CO,26,1988,R,1,7716,13096,0,-0.24149529117816645
CO,27,1988,D,0,11396,11273,0,-0.49457408796153335
CO,28,1988,R,1,9427,19482,0,-0.15218444083157495
CO,29,1988,R,1,0,13896,0,0.5
CO,30,1988,D,0,7240,6916,0,-0.4771121785815202
CO,31,1988,R,1,10635,13891,0,-0.36724292587458207
CO,32,1988,D,1,11341,0,0,0.5
CO,33,1988,R,1,9186,10731,0,-0.4224280765175478
CO,34,1988,D,1,12643,0,0,0.5
CO,35,1988,D,1,10726,4480,0,-0.0892410890437985
CO,36,1988,D,1,7943,5872,0,-0.35009048136083964
CO,37,1988,R,1,5830,10216,0,-0.22666085005608874
CO,38,1988,R,1,8893,13179,0,-0.3058173251177963
CO,39,1988,R,1,0,23164,0,0.5
CO,40,1988,R,0,10221,25078,0,-0.07910988979857786
CO,41,1988,D,1,17109,0,0,0.5
CO,42,1988,D,1,15633,0,0,0.5
CO,43,1988,D,1,8687,8426,0,-0.484748436860866
CO,44,1988,R,0,10555,10657,0,-0.49519140109372056
CO,45,1988,R,1,8244,14945,0,-0.21102677993876406
CO,46,1988,R,1,0,24193,0,0.5
CO,47,1988,D,1,12515,7709,0,-0.2623615506329114
CO,48,1988,R,0,0,18225,0,0.5
CO,49,1988,R,0,9966,17532,0,-0.22485271656120445
CO,50,1988,D,1,11279,0,0,0.5
CO,51,1988,R,0,7247,9008,0,-0.39166410335281454
CO,52,1988,R,1,8163,14195,0,-0.23020842651399948
CO,53,1988,D,1,12817,12536,0,-0.4889164990336449
CO,54,1988,R,0,7853,12139,0,-0.2856142456982793
CO,55,1988,D,0,12415,8625,0,-0.3198669201520912
CO,56,1988,R,1,5949,13423,0,-0.11418542225893041
CO,57,1988,R,1,7304,15300,0,-0.14625729959299238
CO,58,1988,R,1,0,16051,2856,0.5
CO,59,1988,D,1,17569,0,0,0.5
CO,60,1988,R,1,0,14360,0,0.5
CO,61,1988,R,1,6533,14775,9,-0.11319692134409612
CO,62,1988,D,0,12831,10811,0,-0.41455883596988413
CO,63,1988,R,1,8144,9110,0,-0.4440129824968123
CO,64,1988,R,1,7721,12992,0,-0.24552213585670835
CO,65,1988,R,1,0,13828,0,0.5
CO,1,1990,R,1,0,10152,0,0.5
CO,2,1990,R,0,5244,14979,0,-0.018617415813677495
CO,3,1990,D,1,7870,3383,0,-0.10126188571936373
CO,4,1990,D,1,6887,2398,0,-0.016532040926225094
CO,5,1990,D,1,5473,0,0,0.5
CO,6,1990,D,1,8015,0,0,0.5
CO,7,1990,D,1,6970,0,0,0.5
CO,8,1990,D,1,6051,0,0,0.5
CO,9,1990,R,1,4957,9539,0,-0.18391280353200884
CO,10,1990,R,1,6705,9760,0,-0.3144549043425448
CO,11,1990,R,1,7887,8340,0,-0.47208356442965427
CO,12,1990,R,1,6368,9219,0,-0.31709116571501894
CO,13,1990,R,1,9637,11926,0,-0.3938459398042944
CO,14,1990,D,1,12785,7123,0,-0.21559172192083584
CO,15,1990,D,1,10106,3170,0,0.02244652003615547
CO,16,1990,R,1,4999,9248,0,-0.20176177440864743
CO,17,1990,D,0,4672,4213,0,-0.44833989870568375
CO,18,1990,R,1,6912,15289,0,-0.12267465429485158
CO,19,1990,R,1,4197,7738,0,-0.20330959363217427
CO,20,1990,R,1,5556,13607,0,-0.07986745290403381
CO,21,1990,R,1,0,8729,0,0.5
CO,22,1990,D,1,7826,5796,0,-0.3509763617677287
CO,23,1990,R,1,6170,8347,0,-0.35003788661569196
CO,24,1990,D,1,7823,6422,0,-0.40164970164970165
CO,25,1990,R,1,7597,10079,0,-0.3595836162027608
CO,26,1990,R,1,0,12610,0,0.5
CO,27,1990,R,0,9098,9156,0,-0.4968226142215405
CO,28,1990,R,0,7062,15991,0,-0.1126751398950245
CO,29,1990,R,0,6283,7458,0,-0.41448948402590785
CO,30,1990,D,1,5295,4294,0,-0.39560955261236835
CO,31,1990,R,1,8239,9343,0,-0.43720850870208167
CO,32,1990,D,1,7455,0,0,0.5
CO,33,1990,D,0,7413,7025,0,-0.47312647181050005
CO,34,1990,D,1,6485,3128,0,-0.15078539477790492
CO,35,1990,D,0,6669,3928,0,-0.24134188921392846
CO,36,1990,D,1,4948,2885,0,-0.23662709051449
CO,37,1990,R,0,4286,5865,0,-0.3444488227760812
CO,38,1990,R,1,0,9956,0,0.5
CO,39,1990,R,1,0,14026,0,0.5
CO,40,1990,R,1,0,22430,0,0.5
CO,41,1990,D,1,10807,4509,0,-0.08879603029511622
CO,42,1990,D,1,11618,0,0,0.5
CO,43,1990,R,0,5453,8040,0,-0.3082709553101608
CO,44,1990,R,1,5456,12348,0,-0.11289597843181308
CO,45,1990,R,1,0,14440,0,0.5
CO,46,1990,D,0,11535,11169,0,-0.48387949260042284
CO,47,1990,D,1,9635,4554,0,-0.14190570159983085
CO,48,1990,R,1,7317,10216,0,-0.3346546512291108
CO,49,1990,R,1,7337,10268,0,-0.3335132064754331
CO,50,1990,R,0,5054,5474,0,-0.4601063829787234
CO,51,1990,R,1,5668,6430,0,-0.437014382542569
CO,52,1990,R,1,6855,10271,0,-0.30053719490832653
CO,53,1990,D,1,11066,8441,0,-0.36543292151535345
CO,54,1990,R,1,0,13633,0,0.5
CO,55,1990,D,1,14524,0,0,0.5
CO,56,1990,R,1,0,12166,0,0.5
CO,57,1990,R,1,5804,10917,0,-0.19421685305902758
CO,58,1990,R,0,8156,9374,0,-0.43051911009697663
CO,59,1990,D,1,10024,6314,0,-0.27292202227934875
CO,60,1990,R,1,6632,10069,0,-0.2942039398838393
CO,61,1990,R,1,6656,11176,0,-0.2465231045311799
CO,62,1990,D,1,8424,5674,0,-0.304936870478082
CO,63,1990,R,0,7200,7480,0,-0.48092643051771117
CO,64,1990,R,0,8098,9509,0,-0.4198614187539047
CO,65,1990,D,0,7686,7362,0,-0.4784688995215311
CO,1,1992,R,1,7555,12741,0,-0.24448167126527395
CO,2,1992,D,0,10669,3449,0,0.011403881569627426
CO,3,1992,D,1,11670,7843,0,-0.30387434018346743
CO,4,1992,D,0,11729,3686,0,0.021764515082711645
CO,5,1992,D,0,9971,3328,0,-0.0004887585532746823
CO,6,1992,D,0,14450,11286,0,-0.3770593720857942
CO,7,1992,D,1,13677,3886,0,0.0574787906394124
CO,8,1992,D,0,14137,3776,0,0.0784067437056886
CO,9,1992,D,0,15871,11636,0,-0.34603919002435746
CO,10,1992,D,0,13343,12607,0,-0.4716377649325626
CO,11,1992,D,1,23194,6654,0,0.05414098097024926
CO,12,1992,D,0,11645,11234,0,-0.4820359281437126
CO,13,1992,R,0,13029,13161,0,-0.49495990836197024
CO,14,1992,D,1,20669,0,0,0.5
CO,15,1992,R,0,6010,13242,0,-0.12435071680864326
CO,16,1992,R,1,7756,14884,0,-0.18515901060070672
CO,17,1992,D,1,8871,5600,0,-0.2739617165365213
CO,18,1992,R,1,7038,15467,0,-0.12546100866474116
CO,19,1992,R,1,4370,13551,0,0.012304000892807322
CO,20,1992,R,1,0,19025,0,0.5
CO,21,1992,R,1,0,14201,0,0.5
CO,22,1992,R,0,8015,15088,0,-0.19384928364281695
CO,23,1992,R,0,10836,11007,0,-0.492171405026782
CO,24,1992,D,0,11073,9770,0,-0.43748500695677206
CO,25,1992,R,1,12417,13447,0,-0.4601763068357563
CO,26,1992,R,1,9074,13505,0,-0.3037557022011604
CO,27,1992,D,0,14988,11736,0,-0.37831162999550966
CO,28,1992,R,1,0,21757,0,0.5
CO,29,1992,R,1,9350,12186,0,-0.3683135215453195
CO,30,1992,R,1,10347,15611,0,-0.29721087911241234
CO,31,1992,R,1,8739,12502,0,-0.3228426156960595
CO,32,1992,D,1,13134,0,0,0.5
CO,33,1992,D,1,12467,9384,0,-0.3589080591277287
CO,34,1992,D,0,11694,7369,0,-0.2731207050306877
CO,35,1992,D,1,12830,5645,0,-0.11109607577807848
CO,36,1992,D,0,9713,6918,0,-0.3319403523540376
CO,37,1992,R,0,10222,15062,0,-0.3085745926277488
CO,38,1992,R,1,9140,14704,0,-0.266649890957893
CO,39,1992,R,1,10509,15537,0,-0.30695692236811795
CO,40,1992,R,1,8237,11874,0,-0.3191536969817513
CO,41,1992,D,1,13665,6971,0,-0.17561542934677263
CO,42,1992,D,0,9413,7308,0,-0.3741104000956881
CO,43,1992,R,0,6899,10369,0,-0.29905026638869586
CO,44,1992,D,0,12354,11463,0,-0.46258974681949866
CO,45,1992,D,1,14150,10202,0,-0.3378777923784494
CO,46,1992,D,1,18944,0,0,0.5
CO,47,1992,R,1,9548,12537,0,-0.3646592709984152
CO,48,1992,R,1,9029,13615,0,-0.29747394453276804
CO,49,1992,R,1,10767,14001,0,-0.3694282945736434
CO,50,1992,R,1,6710,9254,0,-0.34064144324730644
CO,51,1992,R,1,0,20942,0,0.5
CO,52,1992,D,0,16675,10230,0,-0.26045344731462555
CO,53,1992,D,1,13817,7709,0,-0.21625011613862305
CO,54,1992,R,1,7946,15469,0,-0.17871022848601323
CO,55,1992,D,1,18515,0,0,0.5
CO,56,1992,R,0,10326,13217,0,-0.37720341502782145
CO,57,1992,R,0,9456,13051,0,-0.3402719154040965
CO,58,1992,R,1,9352,16330,0,-0.2282921890818472
CO,59,1992,D,1,18272,0,0,0.5
CO,60,1992,R,1,9739,11426,0,-0.42029293645168914
CO,61,1992,R,1,0,18154,0,0.5
CO,62,1992,D,1,15613,10791,0,-0.31737615512801093
CO,63,1992,R,1,6570,16189,0,-0.07735401379673976
CO,64,1992,R,1,0,26440,0,0.5
CO,65,1992,D,1,11552,11051,0,-0.47783480069017387
CO,1,1994,R,1,4297,10609,0,-0.07654635717160875
CO,2,1994,D,0,5565,2728,0,-0.15790425660195345
CO,3,1994,D,1,6860,5576,0,-0.39675136699903507
CO,4,1994,D,1,7441,3682,0,-0.1620516047828823
CO,5,1994,D,0,6271,2477,0,-0.06630086877000457
CO,6,1994,D,1,12090,0,0,0.5
CO,7,1994,D,0,8334,0,0,0.5
CO,8,1994,D,1,8840,0,0,0.5
CO,9,1994,D,1,11685,8115,0,-0.3196969696969697
CO,10,1994,D,1,11501,7611,0,-0.2964629552113855
CO,11,1994,D,0,13989,6767,0,-0.15205241857776064
CO,12,1994,R,0,7241,9399,0,-0.3703125
CO,13,1994,D,0,13915,10938,0,-0.38021566812859614
CO,14,1994,D,1,11770,4907,0,-0.0884751454098459
CO,15,1994,R,1,3209,11185,0,0.054119772127275256
CO,16,1994,R,1,5385,10578,0,-0.1746852095470776
CO,17,1994,R,0,3885,5435,0,-0.33369098712446355
CO,18,1994,R,0,0,14156,0,0.5
CO,19,1994,R,1,2923,10755,0,0.07259833308963298
CO,20,1994,R,0,0,16403,0,0.5
CO,21,1994,R,1,0,10832,0,0.5
CO,22,1994,R,1,4286,13226,0,0.010507080858839652
CO,23,1994,R,1,7946,9210,0,-0.4263231522499417
CO,24,1994,D,1,11977,0,0,0.5
CO,25,1994,R,1,0,14175,0,0.5
CO,26,1994,R,1,6062,12349,0,-0.15851936342403997
CO,27,1994,R,0,8790,10766,0,-0.39895684188995706
CO,28,1994,R,1,5005,13987,0,-0.02706402695871946
CO,29,1994,R,0,5639,6600,2313,-0.4214805131138165
CO,30,1994,R,1,5952,13305,0,-0.11816482318118086
CO,31,1994,R,0,7562,8699,0,-0.43007810097779964
CO,32,1994,D,1,5844,3717,0,-0.277533730781299
CO,33,1994,D,1,8012,6594,0,-0.40291660961248804
CO,34,1994,D,1,6842,5611,0,-0.40114831767445597
CO,35,1994,D,1,7591,4595,0,-0.25414409978664043
CO,36,1994,D,1,5771,5232,0,-0.45101335999272923
CO,37,1994,R,1,5312,12016,0,-0.11311172668513389
CO,38,1994,R,1,5385,11059,0,-0.15495013378739966
CO,39,1994,R,1,4633,13137,0,-0.02144063027574564
CO,40,1994,R,1,5009,8137,0,-0.26205689943709115
CO,41,1994,D,1,7178,5361,0,-0.35509211260866097
CO,42,1994,D,1,5000,4866,0,-0.4864180012162984
CO,43,1994,R,1,3955,6616,0,-0.24827357865859426
CO,44,1994,R,0,8457,10869,0,-0.37519403911828625
CO,45,1994,R,0,8337,9831,0,-0.4177675033025099
CO,46,1994,D,1,12806,0,0,0.5
CO,47,1994,R,1,5507,12824,0,-0.10084010692269925
CO,48,1994,R,1,6143,12086,0,-0.17398101925503318
CO,49,1994,R,1,6458,13910,0,-0.13413197172034563
CO,50,1994,R,1,0,8211,0,0.5
CO,51,1994,R,0,6330,14030,0,-0.12180746561886051
CO,52,1994,R,0,9200,9276,0,-0.49588655553150035
